Date,Open,High,Low,Close,Adjusted_Close,Volume
,KMB,KMB,KMB,KMB,KMB,KMB
2020-01-31,145.14999389648438,147.66000366210938,143.1999969482422,143.24000549316406,115.8269271850586,1712000
2020-02-03,143.6999969482422,144.55999755859375,143.13999938964844,143.77999877929688,116.26355743408203,1240200
2020-02-04,144.2100067138672,145.47000122070312,143.11000061035156,143.3800048828125,115.94010925292969,1334600
2020-02-05,143.5399932861328,145.08999633789062,143.24000549316406,145.07000732421875,117.30669403076172,1214300
2020-02-06,145.16000366210938,146.0800018310547,144.50999450683594,144.52999877929688,116.87003326416016,1063400
2020-02-07,144.72999572753906,145.22999572753906,144.42999267578125,144.82000732421875,117.1045150756836,1005200
2020-02-10,145.07000732421875,146.52999877929688,145.00999450683594,146.2100067138672,118.22852325439453,1241700
2020-02-11,146.05999755859375,146.64999389648438,144.86000061035156,145.25,117.45223999023438,1070700
2020-02-12,144.5399932861328,145.22999572753906,143.89999389648438,144.2899932861328,116.67595672607422,954200
2020-02-13,144.49000549316406,145.58999633789062,144.17999267578125,144.74000549316406,117.03984832763672,1100100
2020-02-14,144.8800048828125,145.6300048828125,144.25999450683594,145.55999755859375,117.7029037475586,941400
2020-02-18,144.97000122070312,145.0800018310547,143.52000427246094,143.83999633789062,116.31208801269531,1381800
2020-02-19,143.8800048828125,144.99000549316406,143.3800048828125,143.77000427246094,116.2554931640625,1047800
2020-02-20,143.3699951171875,143.85000610351562,141.82000732421875,142.1699981689453,114.96166229248047,1364300
2020-02-21,141.63999938964844,142.61000061035156,141.1199951171875,141.35000610351562,114.2986068725586,1562200
2020-02-24,140.72999572753906,142.0,139.67999267578125,140.1199951171875,113.30400848388672,2669800
2020-02-25,139.9499969482422,141.38999938964844,138.63999938964844,138.97999572753906,112.38218688964844,1387500
2020-02-26,139.25,141.3699951171875,137.8699951171875,138.25999450683594,111.79996490478516,1703300
2020-02-27,137.64999389648438,139.25999450683594,133.9499969482422,134.00999450683594,108.36334228515625,2804200
2020-02-28,131.11000061035156,132.63999938964844,126.86000061035156,131.19000244140625,106.08301544189453,4069200
2020-03-02,132.1300048828125,141.17999267578125,132.1300048828125,141.10000610351562,114.0964584350586,3094700
2020-03-03,141.66000366210938,143.74000549316406,138.2100067138672,140.7899932861328,113.84577178955078,2939600
2020-03-04,143.3300018310547,149.10000610351562,142.92999267578125,148.25,119.87808227539062,3070500
2020-03-05,144.55999755859375,146.97999572753906,141.85000610351562,143.30999755859375,116.7259750366211,2588300
2020-03-06,139.13999938964844,147.33999633789062,138.63999938964844,146.4600067138672,119.29164123535156,3375700
2020-03-09,139.60000610351562,147.52999877929688,138.9499969482422,141.32000732421875,115.10513305664062,3688100
2020-03-10,143.4199981689453,144.22999572753906,134.52999877929688,141.02000427246094,114.86078643798828,3858200
2020-03-11,138.0,139.2899932861328,131.83999633789062,134.16000366210938,109.2732925415039,2985600
2020-03-12,127.08000183105469,131.63999938964844,121.77999877929688,122.30999755859375,99.62147521972656,3817000
2020-03-13,127.91999816894531,134.9499969482422,125.2300033569336,134.17999267578125,109.2895736694336,4477400
2020-03-16,122.29000091552734,139.67999267578125,122.29000091552734,134.7100067138672,109.7212905883789,4316200
2020-03-17,137.4199981689453,146.85000610351562,133.55999755859375,144.07000732421875,117.3449935913086,5317100
2020-03-18,138.83999633789062,145.00999450683594,132.1699981689453,134.35000610351562,109.42805480957031,4329400
2020-03-19,135.77999877929688,136.57000732421875,123.55999755859375,126.41000366210938,102.9609375,4362300
2020-03-20,125.86000061035156,127.43000030517578,117.6500015258789,118.27999877929688,96.33905029296875,3866100
2020-03-23,117.97000122070312,121.7699966430664,111.1500015258789,112.33999633789062,91.50091552734375,3541000
2020-03-24,116.2300033569336,118.12999725341797,110.66000366210938,117.37999725341797,95.60599517822266,3076800
2020-03-25,117.58999633789062,121.69000244140625,113.61000061035156,116.36000061035156,94.77520751953125,3060600
2020-03-26,117.19999694824219,124.66000366210938,116.68000030517578,124.01000213623047,101.00614166259766,3381700
2020-03-27,122.01000213623047,129.88999938964844,121.54000091552734,124.88999938964844,101.7228775024414,2288300
2020-03-30,128.9600067138672,132.9600067138672,126.36000061035156,132.42999267578125,107.86422729492188,2413500
2020-03-31,131.27000427246094,132.16000366210938,127.27999877929688,127.87000274658203,104.15010833740234,2394600
2020-04-01,124.87999725341797,126.7699966430664,122.76000213623047,125.66000366210938,102.35005950927734,1951000
2020-04-02,124.43000030517578,130.27000427246094,124.19000244140625,129.27999877929688,105.29852294921875,2494100
2020-04-03,128.61000061035156,131.39999389648438,127.20999908447266,129.9199981689453,105.81982421875,1398400
2020-04-06,132.30999755859375,134.33999633789062,129.64999389648438,133.14999389648438,108.4506607055664,2270100
2020-04-07,134.92999267578125,135.44000244140625,130.9199981689453,131.38999938964844,107.01714324951172,2132700
2020-04-08,132.75999450683594,133.39999389648438,130.4499969482422,132.63999938964844,108.03528594970703,1929800
2020-04-09,132.1699981689453,136.3300018310547,130.52000427246094,131.49000549316406,107.09860229492188,2256900
2020-04-13,131.14999389648438,133.52000427246094,130.35000610351562,132.7100067138672,108.09229278564453,1858100
2020-04-14,136.22999572753906,140.6300048828125,135.22000122070312,140.08999633789062,114.1032943725586,2554000
2020-04-15,138.7100067138672,140.0,136.74000549316406,137.6699981689453,112.13221740722656,1857200
2020-04-16,138.7899932861328,140.6199951171875,136.91000366210938,139.72999572753906,113.8100814819336,1577000
2020-04-17,140.72000122070312,142.07000732421875,137.25999450683594,141.94000244140625,115.61011505126953,1949200
2020-04-20,141.1199951171875,141.44000244140625,139.30999755859375,139.72000122070312,113.80194091796875,1814600
2020-04-21,137.94000244140625,140.82000732421875,137.67999267578125,139.47000122070312,113.5982894897461,2020200
2020-04-22,140.9499969482422,143.33999633789062,137.3000030517578,142.8000030517578,116.31058502197266,3091100
2020-04-23,142.6999969482422,144.60000610351562,139.61000061035156,140.36000061035156,114.32318878173828,2415000
2020-04-24,140.17999267578125,141.9499969482422,139.47999572753906,141.66000366210938,115.38206481933594,1511900
2020-04-27,142.02000427246094,142.25,139.77000427246094,140.36000061035156,114.32318878173828,1318900
2020-04-28,141.10000610351562,141.86000061035156,138.77000427246094,141.0,114.84449768066406,1513800
2020-04-29,140.41000366210938,140.6300048828125,137.52999877929688,138.9600067138672,113.18291473388672,2495800
2020-04-30,138.8000030517578,140.27999877929688,137.60000610351562,138.47999572753906,112.79193878173828,3357900
2020-05-01,137.97999572753906,139.5500030517578,136.1699981689453,136.77999877929688,111.40729522705078,1454200
2020-05-04,137.27000427246094,137.60000610351562,135.4499969482422,135.72999572753906,110.55210876464844,2393300
2020-05-05,136.2100067138672,138.50999450683594,135.6999969482422,137.1300048828125,111.6923828125,1992300
2020-05-06,137.00999450683594,137.72999572753906,134.5500030517578,134.77000427246094,109.77015686035156,1729100
2020-05-07,136.36000061035156,138.27000427246094,135.92999267578125,136.6999969482422,111.34213256835938,1861600
2020-05-08,138.7899932861328,139.08999633789062,137.42999267578125,138.50999450683594,112.8163833618164,1138100
2020-05-11,138.4499969482422,139.60000610351562,137.5500030517578,138.57000732421875,112.86529541015625,1428700
2020-05-12,139.0,139.8699951171875,137.52000427246094,137.82000732421875,112.25436401367188,1231900
2020-05-13,137.4499969482422,139.47999572753906,136.5,137.00999450683594,111.59461212158203,1398600
2020-05-14,136.94000244140625,137.66000366210938,134.22000122070312,136.58999633789062,111.25254821777344,1396200
2020-05-15,136.64999389648438,138.6999969482422,135.94000244140625,138.63999938964844,112.92227172851562,1928100
2020-05-18,139.1699981689453,139.63999938964844,136.30999755859375,137.72999572753906,112.18106079101562,1740600
2020-05-19,136.75,137.1699981689453,135.1199951171875,135.27000427246094,110.17742156982422,1104900
2020-05-20,135.67999267578125,137.4499969482422,134.25,136.85000610351562,111.46429443359375,1523300
2020-05-21,136.72999572753906,137.92999267578125,135.80999755859375,137.4600067138672,111.96117401123047,1597500
2020-05-22,137.3699951171875,140.24000549316406,136.33999633789062,139.74000549316406,113.8182601928711,1442500
2020-05-26,140.36000061035156,140.91000366210938,135.77000427246094,136.0,110.7719955444336,2003200
2020-05-27,136.17999267578125,138.42999267578125,134.52999877929688,138.4199981689453,112.74308776855469,1904200
2020-05-28,139.8000030517578,141.3699951171875,138.8000030517578,140.8000030517578,114.68159484863281,1961600
2020-05-29,141.02000427246094,141.80999755859375,139.57000732421875,141.44000244140625,115.20288848876953,1945500
2020-06-01,141.5,142.69000244140625,140.64999389648438,141.27999877929688,115.0725326538086,846400
2020-06-02,140.64999389648438,142.08999633789062,140.1999969482422,142.0500030517578,115.69972229003906,1215700
2020-06-03,143.36000061035156,143.36000061035156,141.33999633789062,141.66000366210938,115.38206481933594,1417800
2020-06-04,140.05999755859375,140.77999877929688,137.4199981689453,137.72000122070312,113.02665710449219,1515600
2020-06-05,137.88999938964844,140.6699981689453,135.4499969482422,139.27999877929688,114.30693817138672,2427300
2020-06-08,137.22000122070312,139.27999877929688,137.0800018310547,138.9199981689453,114.0114974975586,1959700
2020-06-09,139.17999267578125,139.3000030517578,136.89999389648438,138.5800018310547,113.7324447631836,1595200
2020-06-10,138.8300018310547,139.5500030517578,137.85000610351562,138.50999450683594,113.67498016357422,1470500
2020-06-11,139.72000122070312,140.4499969482422,136.52000427246094,136.97000122070312,112.41112518310547,2108200
2020-06-12,137.2899932861328,138.36000061035156,135.22000122070312,135.94000244140625,111.56581115722656,1634400
2020-06-15,134.86000061035156,139.52000427246094,133.77000427246094,139.11000061035156,114.16742706298828,1893700
2020-06-16,140.74000549316406,141.41000366210938,139.16000366210938,140.63999938964844,115.423095703125,1450700
2020-06-17,141.0800018310547,143.10000610351562,140.63999938964844,142.0500030517578,116.58028411865234,1381300
2020-06-18,142.05999755859375,142.8699951171875,141.58999633789062,142.41000366210938,116.87574768066406,1137300
2020-06-19,144.5399932861328,144.86000061035156,141.67999267578125,143.9600067138672,118.14781188964844,5321200
2020-06-22,142.7100067138672,143.42999267578125,141.0500030517578,142.05999755859375,116.58845520019531,1098900
2020-06-23,142.52999877929688,143.33999633789062,140.1699981689453,140.55999755859375,115.35743713378906,1775800
2020-06-24,140.0,140.72000122070312,137.82000732421875,137.91000366210938,113.18260192871094,1622300
2020-06-25,138.50999450683594,138.8699951171875,136.8800048828125,138.7899932861328,113.90477752685547,1306200
2020-06-26,138.99000549316406,139.9499969482422,136.0,136.88999938964844,112.3454818725586,2516200
2020-06-29,138.10000610351562,140.0399932861328,137.14999389648438,139.4499969482422,114.44646453857422,1073300
2020-06-30,139.86000061035156,141.80999755859375,139.75999450683594,141.35000610351562,116.00579071044922,1504600
2020-07-01,141.16000366210938,142.74000549316406,141.00999450683594,141.88999938964844,116.44895935058594,954600
2020-07-02,143.1300048828125,144.0399932861328,142.39999389648438,143.1999969482422,117.5240707397461,1049900
2020-07-06,143.7899932861328,144.42999267578125,141.77999877929688,142.72999572753906,117.1383285522461,1076400
2020-07-07,142.30999755859375,143.88999938964844,141.72999572753906,142.52000427246094,116.96599578857422,1313200
2020-07-08,142.38999938964844,143.5,142.11000061035156,143.35000610351562,117.64720916748047,1210100
2020-07-09,143.00999450683594,143.86000061035156,141.9600067138672,142.22000122070312,116.7198257446289,1209600
2020-07-10,142.67999267578125,143.77999877929688,141.8000030517578,143.24000549316406,117.5569076538086,1073400
2020-07-13,143.10000610351562,144.67999267578125,141.6999969482422,142.13999938964844,116.65413665771484,1473600
2020-07-14,142.22999572753906,144.30999755859375,142.1699981689453,143.9600067138672,118.14781188964844,1408700
2020-07-15,144.22000122070312,145.0,142.72999572753906,143.27999877929688,117.58975219726562,1281800
2020-07-16,143.7100067138672,144.6199951171875,142.41000366210938,143.67999267578125,117.91801452636719,1048900
2020-07-17,144.38999938964844,144.91000366210938,143.6999969482422,144.3699951171875,118.48426818847656,1212200
2020-07-20,144.47000122070312,144.63999938964844,142.2899932861328,142.69000244140625,117.10552215576172,1884600
2020-07-21,143.9499969482422,144.77999877929688,142.60000610351562,143.8000030517578,118.01651000976562,1128800
2020-07-22,143.77999877929688,144.8000030517578,142.41000366210938,144.3000030517578,118.42684936523438,1259600
2020-07-23,145.44000244140625,149.36000061035156,145.0,147.3300018310547,120.91357421875,3576600
2020-07-24,147.77000427246094,148.89999389648438,146.66000366210938,147.33999633789062,120.92176818847656,1759300
2020-07-27,147.1300048828125,148.22000122070312,146.10000610351562,147.3800048828125,120.95463562011719,1652500
2020-07-28,147.6999969482422,150.7899932861328,147.5,150.77999877929688,123.74500274658203,2568200
2020-07-29,150.77000427246094,152.72999572753906,150.0,152.0399932861328,124.77906036376953,1860900
2020-07-30,152.00999450683594,152.00999450683594,150.2100067138672,151.9600067138672,124.71342468261719,1193500
2020-07-31,151.08999633789062,152.52000427246094,150.4199981689453,152.0399932861328,124.77906036376953,1908200
2020-08-03,151.58999633789062,152.47999572753906,151.07000732421875,151.60000610351562,124.41796875,1067400
2020-08-04,152.0,156.30999755859375,151.44000244140625,156.3000030517578,128.2752227783203,1895900
2020-08-05,155.72999572753906,156.57000732421875,155.13999938964844,155.83999633789062,127.89771270751953,1343400
2020-08-06,155.6699981689453,156.8800048828125,155.22000122070312,156.47000122070312,128.4147491455078,1093900
2020-08-07,156.5,158.30999755859375,156.4499969482422,157.25999450683594,129.06307983398438,1648400
2020-08-10,157.61000061035156,158.92999267578125,157.1699981689453,158.08999633789062,129.74427795410156,1841100
2020-08-11,157.8800048828125,158.3800048828125,155.1699981689453,155.7899932861328,127.85670471191406,1643400
2020-08-12,156.58999633789062,160.16000366210938,156.14999389648438,158.83999633789062,130.3598175048828,1096900
2020-08-13,158.72000122070312,159.13999938964844,157.82000732421875,158.4600067138672,130.04791259765625,837100
2020-08-14,158.42999267578125,158.7100067138672,157.74000549316406,158.22999572753906,129.85916137695312,1174000
2020-08-17,157.9499969482422,158.8800048828125,157.55999755859375,157.80999755859375,129.5144805908203,1201700
2020-08-18,157.7100067138672,158.5,156.1699981689453,157.6199951171875,129.35853576660156,2209100
2020-08-19,157.9499969482422,158.42999267578125,157.02999877929688,157.35000610351562,129.1370086669922,1065400
2020-08-20,157.0,157.91000366210938,156.35000610351562,157.57000732421875,129.31753540039062,746700
2020-08-21,157.3800048828125,157.6199951171875,156.13999938964844,157.3000030517578,129.095947265625,1354600
2020-08-24,157.3300018310547,158.10000610351562,156.82000732421875,157.4199981689453,129.19442749023438,1003800
2020-08-25,157.67999267578125,157.67999267578125,155.7899932861328,156.0500030517578,128.07005310058594,1169600
2020-08-26,155.83999633789062,156.75999450683594,155.47999572753906,156.0,128.02902221679688,1238500
2020-08-27,156.57000732421875,157.58999633789062,156.13999938964844,156.1999969482422,128.19317626953125,899300
2020-08-28,156.1199951171875,156.5800018310547,154.64999389648438,156.5,128.43934631347656,897600
2020-08-31,156.4199981689453,157.91000366210938,156.41000366210938,157.75999450683594,129.47341918945312,1147900
2020-09-01,157.38999938964844,157.6999969482422,153.92999267578125,154.25999450683594,126.60102844238281,1418800
2020-09-02,154.0500030517578,157.35000610351562,154.0500030517578,156.50999450683594,128.44757080078125,1365500
2020-09-03,155.72999572753906,156.42999267578125,151.0,152.25,125.81150817871094,1543100
2020-09-04,152.33999633789062,154.27999877929688,150.08999633789062,152.22999572753906,125.7950210571289,1592800
2020-09-08,152.3000030517578,153.0,148.3300018310547,148.97000122070312,123.10111236572266,2038600
2020-09-09,150.82000732421875,153.07000732421875,150.5399932861328,151.4499969482422,125.15044403076172,1730900
2020-09-10,151.10000610351562,151.61000061035156,148.02999877929688,148.14999389648438,122.42353057861328,1723600
2020-09-11,148.60000610351562,149.0399932861328,147.25,148.5,122.71271514892578,2101200
2020-09-14,149.25999450683594,149.66000366210938,148.14999389648438,148.5,122.71271514892578,1583500
2020-09-15,148.5,149.5500030517578,146.38999938964844,146.47999572753906,121.04349517822266,1811500
2020-09-16,146.75999450683594,148.9199981689453,146.5800018310547,147.75,122.09294128417969,1476600
2020-09-17,146.77000427246094,147.82000732421875,145.38999938964844,146.6199951171875,121.1591796875,1450400
2020-09-18,146.0399932861328,147.33999633789062,144.67999267578125,145.97000122070312,120.62207794189453,1949400
2020-09-21,145.85000610351562,146.80999755859375,144.36000061035156,145.8699951171875,120.53941345214844,1238800
2020-09-22,145.55999755859375,147.8800048828125,145.5500030517578,146.9600067138672,121.44020080566406,1075400
2020-09-23,147.1199951171875,147.27999877929688,144.6199951171875,144.82000732421875,119.67176818847656,1446100
2020-09-24,144.72000122070312,147.1699981689453,144.5399932861328,146.47999572753906,121.04349517822266,1110900
2020-09-25,146.00999450683594,146.86000061035156,145.39999389648438,146.4199981689453,120.9939193725586,1013700
2020-09-28,146.97000122070312,148.42999267578125,146.3000030517578,147.55999755859375,121.9359359741211,1483300
2020-09-29,147.60000610351562,147.94000244140625,146.02000427246094,146.33999633789062,120.92781829833984,965800
2020-09-30,146.94000244140625,148.32000732421875,146.67999267578125,147.66000366210938,122.01862335205078,1578800
2020-10-01,148.0800018310547,148.64999389648438,146.5,147.6300048828125,121.99380493164062,1181700
2020-10-02,146.6199951171875,148.50999450683594,145.8300018310547,147.42999267578125,121.82853698730469,1101800
2020-10-05,147.33999633789062,149.6199951171875,147.33999633789062,149.52999877929688,123.56390380859375,1345900
2020-10-06,149.52999877929688,151.4600067138672,149.22000122070312,150.0,123.9522476196289,1626400
2020-10-07,150.47999572753906,151.69000244140625,149.57000732421875,150.85000610351562,124.65467071533203,1139300
2020-10-08,151.1999969482422,151.1999969482422,149.77000427246094,150.30999755859375,124.20842742919922,1342300
2020-10-09,150.60000610351562,152.75,150.5,152.49000549316406,126.00985717773438,1221300
2020-10-12,153.07000732421875,154.3300018310547,152.52999877929688,153.38999938964844,126.7535400390625,1131100
2020-10-13,154.02999877929688,155.4499969482422,153.3000030517578,154.22000122070312,127.43943786621094,1856200
2020-10-14,153.72000122070312,155.25999450683594,151.25999450683594,152.63999938964844,126.13379669189453,1790900
2020-10-15,152.89999389648438,155.0,152.25,154.32000732421875,127.52207946777344,1080500
2020-10-16,154.0500030517578,154.19000244140625,152.67999267578125,153.3300018310547,126.70397186279297,1357300
2020-10-19,153.3300018310547,154.14999389648438,150.4199981689453,150.80999755859375,124.62161254882812,1132700
2020-10-20,152.2899932861328,152.74000549316406,148.00999450683594,148.52000427246094,122.729248046875,1637300
2020-10-21,147.8000030517578,149.52000427246094,147.08999633789062,148.3800048828125,122.61357116699219,2179200
2020-10-22,140.75,142.42999267578125,136.0399932861328,138.08999633789062,114.11045837402344,6301600
2020-10-23,138.55999755859375,139.25999450683594,136.7100067138672,136.8800048828125,113.1105728149414,2661600
2020-10-26,136.02000427246094,137.39999389648438,134.57000732421875,135.69000244140625,112.12720489501953,2295100
2020-10-27,136.60000610351562,137.8300018310547,134.75999450683594,134.75999450683594,111.35868835449219,1899700
2020-10-28,133.0500030517578,134.0800018310547,131.1300048828125,132.99000549316406,109.89605712890625,2728000
2020-10-29,132.38999938964844,134.13999938964844,130.5500030517578,132.8300018310547,109.76386260986328,2613300
2020-10-30,133.35000610351562,134.55999755859375,131.0500030517578,132.58999633789062,109.56550598144531,2140000
2020-11-02,134.27000427246094,136.33999633789062,133.6999969482422,134.35000610351562,111.01988220214844,1965100
2020-11-03,135.05999755859375,137.11000061035156,134.60000610351562,135.35000610351562,111.84623718261719,1821900
2020-11-04,136.1699981689453,137.75,134.88999938964844,135.1199951171875,111.65618896484375,2240900
2020-11-05,136.58999633789062,136.72999572753906,134.1999969482422,134.32000732421875,110.9951171875,1962500
2020-11-06,134.39999389648438,136.9499969482422,134.35000610351562,136.17999267578125,112.53211975097656,1681900
2020-11-09,135.16000366210938,136.5,132.36000061035156,132.66000366210938,109.62336730957031,3282900
2020-11-10,132.39999389648438,137.05999755859375,131.13999938964844,136.5500030517578,112.83787536621094,2420700
2020-11-11,137.27999877929688,137.91000366210938,135.61000061035156,137.77999877929688,113.85428619384766,2335800
2020-11-12,138.02000427246094,138.83999633789062,136.5500030517578,138.1300048828125,114.14351654052734,2299400
2020-11-13,138.27999877929688,140.35000610351562,137.92999267578125,140.33999633789062,115.96971893310547,1655400
2020-11-16,139.1699981689453,142.47000122070312,138.66000366210938,142.08999633789062,117.41582489013672,3730800
2020-11-17,140.64999389648438,144.44000244140625,140.64999389648438,143.8300018310547,118.85368347167969,3224800
2020-11-18,144.0,144.38999938964844,141.02999877929688,141.05999755859375,116.56470489501953,2753700
2020-11-19,142.30999755859375,143.77999877929688,140.61000061035156,141.74000549316406,117.12661743164062,2377400
2020-11-20,141.6199951171875,142.35000610351562,139.3000030517578,139.75999450683594,115.49041748046875,2629900
2020-11-23,139.77999877929688,140.0,138.27999877929688,139.22000122070312,115.0442123413086,2085800
2020-11-24,139.7899932861328,141.47000122070312,139.0500030517578,139.1999969482422,115.02767944335938,2575200
2020-11-25,140.16000366210938,141.67999267578125,140.1300048828125,140.6999969482422,116.26721954345703,1375300
2020-11-27,140.7899932861328,142.97999572753906,140.75,141.3699951171875,116.82086944580078,1174200
2020-11-30,141.49000549316406,142.47000122070312,139.08999633789062,139.30999755859375,115.11858367919922,7673600
2020-12-01,139.5,141.4199981689453,138.4600067138672,141.27999877929688,116.74651336669922,1971300
2020-12-02,141.0500030517578,141.3699951171875,137.82000732421875,138.33999633789062,114.31700897216797,2453100
2020-12-03,136.63999938964844,137.9499969482422,136.4499969482422,137.82000732421875,114.77507019042969,2363500
2020-12-04,137.75999450683594,138.05999755859375,136.0800018310547,137.39999389648438,114.42529296875,2131000
2020-12-07,137.0,137.5800018310547,136.0800018310547,136.9199981689453,114.02556610107422,1772300
2020-12-08,135.9499969482422,137.55999755859375,135.1699981689453,136.57000732421875,113.73407745361328,1733100
2020-12-09,136.5,136.7100067138672,135.1999969482422,135.75999450683594,113.05951690673828,2162700
2020-12-10,135.83999633789062,136.3000030517578,133.9499969482422,134.05999755859375,111.64378356933594,2076100
2020-12-11,133.6699981689453,136.72000122070312,133.66000366210938,136.0,113.25939178466797,1816700
2020-12-14,136.75,137.89999389648438,135.94000244140625,136.0,113.25939178466797,1959700
2020-12-15,136.33999633789062,136.7100067138672,135.36000061035156,135.82000732421875,113.10950469970703,1419900
2020-12-16,136.16000366210938,137.27000427246094,135.41000366210938,136.00999450683594,113.26768493652344,2077200
2020-12-17,136.39999389648438,138.08999633789062,135.39999389648438,136.32000732421875,113.52588653564453,2452200
2020-12-18,136.3000030517578,136.5,134.60000610351562,135.0800018310547,112.49323272705078,4072700
2020-12-21,134.5,134.80999755859375,132.24000549316406,134.24000549316406,111.79368591308594,1804900
2020-12-22,134.10000610351562,134.39999389648438,132.0800018310547,132.6699981689453,110.48619842529297,1600500
2020-12-23,133.0399932861328,134.41000366210938,132.67999267578125,133.5,111.17741394042969,1309800
2020-12-24,133.57000732421875,134.35000610351562,133.0500030517578,133.88999938964844,111.50221252441406,529800
2020-12-28,134.27000427246094,134.77999877929688,133.4199981689453,133.9499969482422,111.55216217041016,1059100
2020-12-29,134.17999267578125,135.61000061035156,133.75999450683594,134.1300048828125,111.70207214355469,1044200
2020-12-30,133.8800048828125,133.94000244140625,132.91000366210938,133.1300048828125,110.8692855834961,1196400
2020-12-31,133.55999755859375,134.91000366210938,133.14999389648438,134.8300018310547,112.28502655029297,1480700
2021-01-04,134.35000610351562,134.89999389648438,132.49000549316406,133.39999389648438,111.09413146972656,1837000
2021-01-05,133.69000244140625,133.74000549316406,131.4199981689453,133.5399932861328,111.2107162475586,2246200
2021-01-06,133.6999969482422,134.60000610351562,132.47000122070312,132.83999633789062,110.6277847290039,1821800
2021-01-07,132.36000061035156,132.60000610351562,130.22000122070312,131.60000610351562,109.5951156616211,1957000
2021-01-08,131.5,132.17999267578125,130.33999633789062,131.75999450683594,109.72837829589844,1650000
2021-01-11,132.08999633789062,133.08999633789062,131.22000122070312,131.4499969482422,109.47018432617188,2269600
2021-01-12,131.25999450683594,131.82000732421875,129.32000732421875,130.32000732421875,108.52915954589844,2196100
2021-01-13,130.41000366210938,132.1699981689453,130.1699981689453,131.6699981689453,109.65340423583984,1694600
2021-01-14,131.9499969482422,132.27000427246094,131.00999450683594,131.57000732421875,109.57012939453125,1848300
2021-01-15,131.67999267578125,131.8800048828125,130.02000427246094,131.2899932861328,109.33695220947266,3343200
2021-01-19,132.1999969482422,132.72000122070312,130.8000030517578,131.64999389648438,109.63674926757812,1865800
2021-01-20,131.0399932861328,131.75999450683594,130.11000061035156,131.38999938964844,109.42022705078125,2013500
2021-01-21,130.8000030517578,131.6199951171875,130.5500030517578,131.00999450683594,109.10375213623047,1745000
2021-01-22,131.82000732421875,132.91000366210938,130.67999267578125,132.2100067138672,110.10311889648438,2497600
2021-01-25,133.60000610351562,140.97999572753906,133.25,136.50999450683594,113.68411254882812,4608900
2021-01-26,136.0,137.36000061035156,133.02999877929688,137.1300048828125,114.2004623413086,3134800
2021-01-27,137.42999267578125,140.77000427246094,137.1300048828125,138.64999389648438,115.4662857055664,2906300
2021-01-28,138.33999633789062,139.0500030517578,134.82000732421875,135.16000366210938,112.55986022949219,2421500
2021-01-29,134.67999267578125,136.36000061035156,131.99000549316406,132.10000610351562,110.01151275634766,4039500
2021-02-01,132.3000030517578,134.02999877929688,132.25999450683594,133.24000549316406,110.96089935302734,1563200
2021-02-02,133.24000549316406,133.49000549316406,130.85000610351562,132.35000610351562,110.21971130371094,1799200
2021-02-03,131.8000030517578,132.44000244140625,130.25999450683594,132.38999938964844,110.25302124023438,1734400
2021-02-04,131.97000122070312,132.2899932861328,130.72999572753906,131.5,109.51185607910156,1674100
2021-02-05,131.69000244140625,132.3699951171875,131.1999969482422,132.1699981689453,110.06981658935547,1550600
2021-02-08,132.19000244140625,132.6699981689453,131.1699981689453,132.19000244140625,110.08645629882812,1451000
2021-02-09,132.52000427246094,132.8300018310547,131.2100067138672,132.42999267578125,110.28632354736328,1837200
2021-02-10,133.0,133.97999572753906,132.38999938964844,132.8000030517578,110.59446716308594,1543300
2021-02-11,133.0500030517578,133.1300048828125,131.75,132.08999633789062,110.003173828125,1275500
2021-02-12,132.0399932861328,132.5,131.3000030517578,132.1300048828125,110.0364990234375,1721900
2021-02-16,131.6300048828125,132.6999969482422,128.72999572753906,130.24000549316406,108.46253204345703,2960400
2021-02-17,129.50999450683594,131.25999450683594,128.8000030517578,130.77000427246094,108.9039077758789,1752200
2021-02-18,130.41000366210938,132.5399932861328,130.19000244140625,132.19000244140625,110.08645629882812,1453300
2021-02-19,131.8699951171875,132.27999877929688,130.35000610351562,130.6300048828125,108.78730773925781,2058800
2021-02-22,130.0,131.25999450683594,129.8699951171875,131.05999755859375,109.1454086303711,1786000
2021-02-23,132.2100067138672,133.5500030517578,130.80999755859375,131.99000549316406,109.91991424560547,1914100
2021-02-24,131.25999450683594,131.89999389648438,130.6699981689453,130.80999755859375,108.93719482421875,1932100
2021-02-25,130.80999755859375,132.52999877929688,130.35000610351562,130.55999755859375,108.72901916503906,1611600
2021-02-26,131.0,131.3000030517578,128.1999969482422,128.3300018310547,106.87188720703125,3012100
2021-03-01,129.22000122070312,130.41000366210938,128.13999938964844,128.38999938964844,106.92186737060547,2291900
2021-03-02,128.22999572753906,129.92999267578125,128.02000427246094,129.1300048828125,107.53811645507812,2413000
2021-03-03,129.33999633789062,131.55999755859375,128.80999755859375,130.52999877929688,108.70402526855469,2975100
2021-03-04,129.5800018310547,131.33999633789062,128.3800048828125,128.67999267578125,108.1075439453125,2331700
2021-03-05,129.0,132.77999877929688,128.5399932861328,131.58999633789062,110.55230712890625,2541900
2021-03-08,131.5399932861328,134.67999267578125,130.5500030517578,133.14999389648438,111.8628921508789,1896600
2021-03-09,132.8800048828125,133.92999267578125,132.1999969482422,132.3300018310547,111.17401123046875,2022400
2021-03-10,133.1300048828125,135.44000244140625,131.22999572753906,134.44000244140625,112.9466781616211,2193900
