Date,Open,High,Low,Close,Adjusted_Close,Volume
,HLT,HLT,HLT,HLT,HLT,HLT
2019-11-01,97.8499984741211,98.5,96.1500015258789,96.30999755859375,94.82865142822266,1714400
2019-11-04,96.80999755859375,98.69000244140625,96.44999694824219,97.98999786376953,96.48282623291016,1311800
2019-11-05,97.80000305175781,100.47000122070312,97.37000274658203,100.1500015258789,98.60958099365234,1703200
2019-11-06,100.44000244140625,100.44000244140625,99.12999725341797,99.56999969482422,98.03850555419922,1135200
2019-11-07,100.0,100.7300033569336,98.5999984741211,98.93000030517578,97.55531311035156,1261800
2019-11-08,98.62000274658203,99.0999984741211,97.86000061035156,99.08999633789062,97.71308898925781,938800
2019-11-11,98.26000213623047,98.87999725341797,97.8499984741211,98.12999725341797,96.7664566040039,861900
2019-11-12,98.29000091552734,99.33999633789062,97.94999694824219,98.08999633789062,96.72698974609375,856600
2019-11-13,97.8499984741211,98.08999633789062,96.77999877929688,97.76000213623047,96.4015884399414,2305000
2019-11-14,97.9000015258789,99.0,97.5,98.8499984741211,97.47644805908203,970300
2019-11-15,99.48999786376953,100.5,99.16999816894531,99.69000244140625,98.30476379394531,2089900
2019-11-18,99.5199966430664,100.5199966430664,99.5199966430664,100.16999816894531,98.77809143066406,1613700
2019-11-19,100.58000183105469,100.81999969482422,100.11000061035156,100.20999908447266,98.81755065917969,833300
2019-11-20,99.61000061035156,100.11000061035156,98.69999694824219,99.26000213623047,97.88072967529297,983400
2019-11-21,98.91999816894531,99.51000213623047,98.26000213623047,99.08000183105469,97.70323944091797,954900
2019-11-22,99.44999694824219,101.47000122070312,99.12000274658203,101.22000122070312,99.81349182128906,2138800
2019-11-25,101.86000061035156,103.48999786376953,101.8499984741211,103.08999633789062,101.65751647949219,1799000
2019-11-26,103.19999694824219,105.41999816894531,102.8499984741211,105.31999969482422,103.85651397705078,1955800
2019-11-27,105.55999755859375,106.41999816894531,105.04000091552734,106.37000274658203,104.89193725585938,1656600
2019-11-29,105.81999969482422,106.25,104.7699966430664,105.0,103.54096221923828,764600
2019-12-02,105.05999755859375,105.08000183105469,103.75,104.75,103.2944564819336,1781500
2019-12-03,103.26000213623047,104.18000030517578,102.76000213623047,103.94999694824219,102.50556945800781,1449600
2019-12-04,104.0999984741211,104.7699966430664,103.86000061035156,104.18000030517578,102.73238372802734,1114200
2019-12-05,104.62000274658203,105.30000305175781,104.27999877929688,104.91000366210938,103.45223236083984,1096800
2019-12-06,105.86000061035156,106.25,105.30999755859375,105.47000122070312,104.00445556640625,1026000
2019-12-09,105.5999984741211,106.11000061035156,104.75,104.75,103.2944564819336,1404600
2019-12-10,104.91999816894531,105.58000183105469,104.5199966430664,104.69999694824219,103.24514770507812,1329100
2019-12-11,105.11000061035156,105.94999694824219,104.80000305175781,105.69999694824219,104.23124694824219,1453700
2019-12-12,105.66999816894531,107.2300033569336,105.37000274658203,106.5199966430664,105.03984069824219,1421800
2019-12-13,106.54000091552734,107.44000244140625,106.16999816894531,107.19999694824219,105.71041107177734,1286600
2019-12-16,108.04000091552734,109.30000305175781,107.69999694824219,108.4800033569336,106.9726333618164,2516700
2019-12-17,108.31999969482422,108.9000015258789,107.73999786376953,108.80000305175781,107.2881851196289,2109000
2019-12-18,109.04000091552734,109.66000366210938,108.51000213623047,109.25,107.73192596435547,2524300
2019-12-19,109.2699966430664,110.66999816894531,109.1500015258789,110.33999633789062,108.80677032470703,1935700
2019-12-20,111.18000030517578,111.72000122070312,110.30999755859375,111.41999816894531,109.87175750732422,3343700
2019-12-23,111.05999755859375,111.68000030517578,111.04000091552734,111.27999877929688,109.73369598388672,1495800
2019-12-24,111.43000030517578,111.91999816894531,111.08000183105469,111.37000274658203,109.82247161865234,436700
2019-12-26,111.43000030517578,111.9800033569336,111.30000305175781,111.94000244140625,110.38453674316406,1268300
2019-12-27,112.31999969482422,112.79000091552734,111.76000213623047,112.38999938964844,110.82828521728516,890200
2019-12-30,112.5,112.69000244140625,110.97000122070312,111.37000274658203,109.82247161865234,953200
2019-12-31,111.08000183105469,111.52999877929688,110.61000061035156,110.91000366210938,109.36886596679688,1327800
2020-01-02,111.1500015258789,111.62000274658203,110.45999908447266,111.44999694824219,109.9013442993164,2014600
2020-01-03,110.0,110.41000366210938,108.63999938964844,109.98999786376953,108.46163940429688,1854500
2020-01-06,109.0199966430664,109.44999694824219,108.58999633789062,109.41999816894531,107.89954376220703,1821800
2020-01-07,109.2699966430664,109.48999786376953,108.16000366210938,108.29000091552734,106.78527069091797,1498900
2020-01-08,108.13999938964844,110.04000091552734,107.88999938964844,109.20999908447266,107.69247436523438,2741600
2020-01-09,109.88999938964844,110.19999694824219,109.05000305175781,109.08999633789062,107.57412719726562,1596200
2020-01-10,109.44999694824219,109.44999694824219,108.38999938964844,108.5999984741211,107.0909423828125,1296300
2020-01-13,108.94000244140625,109.33000183105469,108.20999908447266,109.29000091552734,107.77136993408203,1573900
2020-01-14,109.13999938964844,109.5,108.58999633789062,109.08999633789062,107.57412719726562,1233200
2020-01-15,108.94000244140625,109.86000061035156,108.58999633789062,109.62999725341797,108.10663604736328,1316100
2020-01-16,110.31999969482422,111.6500015258789,110.19000244140625,111.5999984741211,110.04927062988281,1217100
2020-01-17,112.16999816894531,113.95999908447266,111.9800033569336,113.91999816894531,112.33702087402344,2512600
2020-01-21,112.48999786376953,112.62000274658203,109.93000030517578,110.62000274658203,109.08290100097656,4031800
2020-01-22,110.9800033569336,112.61000061035156,110.54000091552734,110.8499984741211,109.30970001220703,1716600
2020-01-23,109.19000244140625,111.1500015258789,107.6500015258789,110.95999908447266,109.41815185546875,1607100
2020-01-24,111.44999694824219,111.44999694824219,107.4800033569336,108.48999786376953,106.98247528076172,2105300
2020-01-27,104.30000305175781,105.97000122070312,103.52999877929688,104.94000244140625,103.4818115234375,4149700
2020-01-28,106.0,108.04000091552734,105.55999755859375,107.86000061035156,106.36125183105469,2062400
2020-01-29,108.12999725341797,110.12999725341797,108.12999725341797,110.01000213623047,108.48136138916016,1854200
2020-01-30,108.30000305175781,109.44999694824219,107.22000122070312,109.06999969482422,107.55442810058594,2389300
2020-01-31,108.80999755859375,108.88999938964844,107.01000213623047,107.80000305175781,106.30207824707031,3606700
2020-02-03,108.54000091552734,109.88999938964844,107.81999969482422,107.8499984741211,106.35138702392578,2097700
2020-02-04,109.91999816894531,111.98999786376953,109.38999938964844,110.94000244140625,109.39842224121094,1689500
2020-02-05,112.44000244140625,113.58000183105469,112.1500015258789,113.26000213623047,111.68621063232422,2144000
2020-02-06,113.69999694824219,113.87999725341797,111.80000305175781,112.69999694824219,111.13397979736328,1477600
2020-02-07,111.41999816894531,111.63999938964844,110.41999816894531,110.83999633789062,109.29981231689453,1371200
2020-02-10,110.41999816894531,111.37000274658203,110.1500015258789,111.37000274658203,109.82247161865234,2028600
2020-02-11,110.44000244140625,115.05999755859375,109.0199966430664,112.94000244140625,111.37065887451172,2388600
2020-02-12,113.48999786376953,115.4800033569336,113.19999694824219,113.69999694824219,112.12007904052734,1891100
2020-02-13,112.66000366210938,113.54000091552734,111.16999816894531,112.95999908447266,111.3903579711914,1396000
2020-02-14,113.08999633789062,113.62999725341797,112.12999725341797,113.2300033569336,111.65663146972656,948900
2020-02-18,112.9800033569336,113.30000305175781,111.8499984741211,111.93000030517578,110.37467193603516,1805100
2020-02-19,112.05000305175781,113.44999694824219,112.05000305175781,112.66999816894531,111.10441589355469,1543300
2020-02-20,112.31999969482422,113.83000183105469,111.7699966430664,112.0,110.4437026977539,1165300
2020-02-21,111.13999938964844,111.20999908447266,109.31999969482422,109.56999969482422,108.04747772216797,1716100
2020-02-24,104.62000274658203,105.3499984741211,103.48999786376953,104.0199966430664,102.5745849609375,4565200
2020-02-25,104.81999969482422,104.88999938964844,98.30999755859375,98.87999725341797,97.50601959228516,5490900
2020-02-26,99.63999938964844,100.81999969482422,96.30000305175781,97.9000015258789,96.53963470458984,6110500
2020-02-27,95.52999877929688,100.69000244140625,93.22000122070312,95.83000183105469,94.64340209960938,7692700
2020-02-28,92.94999694824219,98.33999633789062,92.69999694824219,97.19999694824219,95.9964599609375,6128600
2020-03-02,97.04000091552734,97.69999694824219,92.58000183105469,96.45999908447266,95.26561737060547,4791400
2020-03-03,96.58000183105469,96.79000091552734,92.23999786376953,93.33000183105469,92.17436981201172,6433300
2020-03-04,94.69999694824219,98.5199966430664,92.0,98.38999938964844,97.17170715332031,7065200
2020-03-05,94.0999984741211,95.13999938964844,91.29000091552734,91.5,90.36701202392578,9044900
2020-03-06,89.0199966430664,94.20999908447266,88.31999969482422,90.44999694824219,89.33001708984375,6450400
2020-03-09,83.4000015258789,87.54000091552734,83.4000015258789,86.18000030517578,85.11289978027344,7335700
2020-03-10,89.98999786376953,91.52999877929688,85.68000030517578,90.31999969482422,89.20164489746094,5472100
2020-03-11,88.22000122070312,88.22000122070312,79.16999816894531,81.08999633789062,80.08592224121094,9833200
2020-03-12,71.41000366210938,79.56999969482422,71.4000015258789,76.72000122070312,75.77003479003906,11501200
2020-03-13,80.8499984741211,81.9800033569336,76.63999938964844,78.62999725341797,77.65637969970703,8068300
2020-03-16,69.41999816894531,75.88999938964844,63.83000183105469,69.54000091552734,68.6789321899414,8647000
2020-03-17,70.56999969482422,71.0,61.849998474121094,64.83000183105469,64.02725982666016,10971800
2020-03-18,58.0099983215332,58.459999084472656,44.29999923706055,56.68000030517578,55.97818374633789,18610500
2020-03-19,55.0,62.81999969482422,51.040000915527344,58.029998779296875,57.31144714355469,13086300
2020-03-20,61.290000915527344,71.4800033569336,56.5,61.599998474121094,60.837249755859375,11377400
2020-03-23,61.25,67.77999877929688,60.04999923706055,63.33000183105469,62.545841217041016,11003500
2020-03-24,68.43000030517578,75.66999816894531,67.51000213623047,69.38999938964844,68.53079986572266,9956100
2020-03-25,75.30999755859375,76.7300033569336,67.3499984741211,72.25,71.35539245605469,7695500
2020-03-26,75.5999984741211,78.76000213623047,70.23999786376953,73.19999694824219,72.29362487792969,7410400
2020-03-27,69.0,71.69999694824219,66.19999694824219,69.1500015258789,68.29376983642578,5784100
2020-03-30,66.79000091552734,69.83000183105469,64.58000183105469,68.68000030517578,67.82958984375,5064200
2020-03-31,68.75,71.83000183105469,67.88999938964844,68.23999786376953,67.39502716064453,5160600
2020-04-01,65.0,66.4000015258789,62.36000061035156,63.040000915527344,62.259422302246094,5743000
2020-04-02,62.33000183105469,65.98999786376953,57.0,57.86000061035156,57.14356994628906,7930200
2020-04-03,58.0,59.47999954223633,53.70000076293945,55.939998626708984,55.24732971191406,7232900
2020-04-06,60.869998931884766,64.33000183105469,60.11000061035156,63.79999923706055,63.010013580322266,9128500
2020-04-07,70.18000030517578,73.4800033569336,65.30999755859375,65.83000183105469,65.01488494873047,7903000
2020-04-08,67.30999755859375,70.19000244140625,66.33000183105469,70.08999633789062,69.22212219238281,8521200
2020-04-09,70.22000122070312,73.20999908447266,68.11000061035156,68.44999694824219,67.6024398803711,7537400
2020-04-13,68.52999877929688,68.9000015258789,64.31999969482422,66.63999938964844,65.81485748291016,4020700
2020-04-14,68.25,71.30000305175781,68.25,70.01000213623047,69.14311218261719,4575800
2020-04-15,66.04000091552734,71.27999877929688,65.61000061035156,69.87000274658203,69.00486755371094,5803000
2020-04-16,69.80999755859375,70.69999694824219,67.7699966430664,70.1500015258789,69.2813949584961,4772000
2020-04-17,74.66999816894531,75.8499984741211,72.7300033569336,75.62000274658203,74.68366241455078,4952800
2020-04-20,73.5,75.54000091552734,71.44999694824219,72.27999877929688,71.38501739501953,4815400
2020-04-21,70.33000183105469,72.4800033569336,70.0999984741211,71.3499984741211,70.4665298461914,3139100
2020-04-22,72.51000213623047,73.5999984741211,69.58999633789062,70.79000091552734,69.91345977783203,2708700
2020-04-23,71.58999633789062,73.79000091552734,70.69999694824219,71.94000244140625,71.04920959472656,2246100
2020-04-24,72.45999908447266,72.5999984741211,70.05000305175781,71.37000274658203,70.48629760742188,1954000
2020-04-27,73.1500015258789,75.98999786376953,72.75,75.19000244140625,74.25897979736328,2558000
2020-04-28,77.0,77.80000305175781,74.37999725341797,75.75,74.81205749511719,3003500
2020-04-29,77.0199966430664,81.73999786376953,77.0199966430664,79.27999877929688,78.29833984375,6174000
2020-04-30,77.79000091552734,78.38999938964844,74.77999877929688,75.70999908447266,74.77254486083984,4382500
2020-05-01,73.11000061035156,73.75,71.41999816894531,72.02999877929688,71.13809967041016,3693400
2020-05-04,70.0,72.58000183105469,69.08000183105469,71.41000366210938,70.52579498291016,4295300
2020-05-05,72.76000213623047,73.68000030517578,71.41000366210938,71.73999786376953,70.85169219970703,3066900
2020-05-06,72.48999786376953,72.8499984741211,70.62000274658203,70.79000091552734,69.91345977783203,3838800
2020-05-07,71.97000122070312,73.45999908447266,71.29000091552734,71.9000015258789,71.00973510742188,4737500
2020-05-08,72.77999877929688,74.02999877929688,71.72000122070312,72.19000244140625,71.29612731933594,8488800
2020-05-11,71.11000061035156,71.26000213623047,68.26000213623047,68.30000305175781,67.45429992675781,5532600
2020-05-12,68.94000244140625,69.33999633789062,66.55999755859375,67.0,66.1703872680664,3176800
2020-05-13,67.0,67.19999694824219,64.05999755859375,64.8499984741211,64.04701232910156,4944400
2020-05-14,63.36000061035156,68.20999908447266,62.470001220703125,68.16999816894531,67.32589721679688,6036700
2020-05-15,67.27999877929688,68.83000183105469,66.51000213623047,68.54000091552734,67.69132995605469,2331000
2020-05-18,72.16999816894531,74.66999816894531,72.08000183105469,73.06999969482422,72.16522979736328,6424200
2020-05-19,73.04000091552734,77.08000183105469,71.83000183105469,75.29000091552734,74.35774230957031,3955000
2020-05-20,76.86000061035156,78.31999969482422,75.94000244140625,77.72000122070312,76.75765228271484,3522000
2020-05-21,77.1500015258789,78.86000061035156,75.83000183105469,77.66000366210938,76.69839477539062,4794500
2020-05-22,78.0,78.79000091552734,76.69000244140625,78.38999938964844,77.41934967041016,2822700
2020-05-26,85.12999725341797,85.58000183105469,81.43000030517578,81.69000244140625,80.6784896850586,3879800
2020-05-27,84.13999938964844,84.5199966430664,80.76000213623047,83.1500015258789,82.12041473388672,5166800
2020-05-28,83.9800033569336,84.54000091552734,80.44000244140625,80.62000274658203,79.62175750732422,3368600
2020-05-29,79.54000091552734,80.25,78.37999725341797,79.30999755859375,78.32796478271484,3919600
2020-06-01,79.6500015258789,82.7300033569336,79.36000061035156,81.91000366210938,80.89576721191406,2374600
2020-06-02,83.0,83.6500015258789,81.23999786376953,83.5999984741211,82.56484985351562,3138800
2020-06-03,84.48999786376953,87.41999816894531,83.79000091552734,86.11000061035156,85.04376983642578,3624900
2020-06-04,86.19000244140625,87.44000244140625,84.36000061035156,86.33999633789062,85.27091217041016,3503000
2020-06-05,90.41999816894531,93.72000122070312,86.6500015258789,87.19999694824219,86.12026977539062,6686200
2020-06-08,89.86000061035156,90.77999877929688,88.54000091552734,89.69999694824219,88.58930969238281,4554100
2020-06-09,87.80000305175781,87.83000183105469,85.25,86.12999725341797,85.06350708007812,3086700
2020-06-10,85.37999725341797,85.91999816894531,82.3499984741211,82.83000183105469,81.80438232421875,3943100
2020-06-11,78.0,80.61000061035156,76.7300033569336,77.58999633789062,76.62925720214844,5266500
2020-06-12,80.93000030517578,81.0,76.16000366210938,77.44999694824219,76.49099731445312,4733600
2020-06-15,74.54000091552734,78.43000030517578,73.8499984741211,77.4800033569336,76.52062225341797,3402900
2020-06-16,81.29000091552734,81.73999786376953,76.72000122070312,78.25,77.28108978271484,3103900
2020-06-17,77.86000061035156,78.47000122070312,75.8499984741211,76.41999816894531,75.4737548828125,3457400
2020-06-18,75.73999786376953,79.13999938964844,75.43000030517578,78.16000366210938,77.19220733642578,3899000
2020-06-19,79.2300033569336,79.26000213623047,75.38999938964844,76.16999816894531,75.22683715820312,4260900
2020-06-22,75.94999694824219,76.80999755859375,74.83000183105469,76.08000183105469,75.13796997070312,1949500
2020-06-23,76.73999786376953,76.94999694824219,75.16000366210938,75.68000030517578,74.74290466308594,3956900
2020-06-24,75.0,75.0,71.58999633789062,73.19000244140625,72.28372955322266,3776700
2020-06-25,72.48999786376953,72.7300033569336,70.80999755859375,72.51000213623047,71.61217498779297,3999700
2020-06-26,72.19000244140625,72.30000305175781,69.83000183105469,71.16000366210938,70.27886199951172,9989300
2020-06-29,71.5199966430664,73.91999816894531,70.11000061035156,73.91999816894531,73.00469970703125,3244000
2020-06-30,73.55000305175781,73.94000244140625,72.0199966430664,73.44999694824219,72.54053497314453,4377300
2020-07-01,74.68000030517578,76.52999877929688,74.12000274658203,74.44000244140625,73.51828002929688,3177000
2020-07-02,76.79000091552734,76.9800033569336,74.12999725341797,74.5199966430664,73.59728240966797,1766300
2020-07-06,76.08000183105469,76.3499984741211,74.9800033569336,76.23999786376953,75.29598236083984,2942700
2020-07-07,75.26000213623047,75.45999908447266,73.75,74.16999816894531,73.2516098022461,2761100
2020-07-08,74.30000305175781,75.08999633789062,73.4000015258789,75.08999633789062,74.16020965576172,3596800
2020-07-09,75.41000366210938,75.58999633789062,72.5199966430664,74.12999725341797,73.21209716796875,2809600
2020-07-10,73.83000183105469,75.2699966430664,73.5,75.23999786376953,74.308349609375,2168300
2020-07-13,75.55000305175781,76.26000213623047,73.55000305175781,73.58000183105469,72.66890716552734,2984900
2020-07-14,73.20999908447266,73.54000091552734,71.86000061035156,73.51000213623047,72.59978485107422,2452000
2020-07-15,76.5999984741211,81.4800033569336,76.01000213623047,80.91999816894531,79.91803741455078,4597000
2020-07-16,79.80000305175781,81.22000122070312,78.95999908447266,80.88999938964844,79.88838958740234,2863200
2020-07-17,80.66999816894531,80.69000244140625,78.51000213623047,79.9000015258789,78.91065979003906,2268600
2020-07-20,79.44000244140625,80.31999969482422,77.52999877929688,78.16999816894531,77.20208740234375,2103400
2020-07-21,79.30999755859375,80.4000015258789,78.54000091552734,80.12000274658203,79.12793731689453,2086800
2020-07-22,79.61000061035156,80.3499984741211,78.79000091552734,79.62000274658203,78.63412475585938,2583900
2020-07-23,78.72000122070312,79.2300033569336,77.11000061035156,78.86000061035156,77.88355255126953,2150100
2020-07-24,78.41999816894531,78.5,76.93000030517578,77.43000030517578,76.47123718261719,1257400
2020-07-27,76.55000305175781,77.44999694824219,75.36000061035156,77.33999633789062,76.38235473632812,2389700
2020-07-28,77.0199966430664,77.58000183105469,76.5,76.66999816894531,75.72065734863281,2194800
2020-07-29,77.25,78.01000213623047,76.93000030517578,77.38999938964844,76.43173217773438,1605100
2020-07-30,76.5,76.95999908447266,75.37999725341797,76.13999938964844,75.19720458984375,2288600
2020-07-31,75.68000030517578,75.76000213623047,74.0199966430664,75.05000305175781,74.12071228027344,4115100
2020-08-03,74.4000015258789,75.62000274658203,73.5,74.73999786376953,73.8145523071289,1965600
2020-08-04,74.80000305175781,78.41999816894531,74.47000122070312,78.31999969482422,77.35022735595703,2856700
2020-08-05,79.61000061035156,80.02999877929688,77.83000183105469,80.0,79.00941467285156,3917600
2020-08-06,79.30000305175781,83.5999984741211,78.02999877929688,82.69999694824219,81.67598724365234,5000300
2020-08-07,82.3499984741211,83.86000061035156,81.20999908447266,83.69999694824219,82.66360473632812,3257100
2020-08-10,84.52999877929688,87.22000122070312,84.19999694824219,86.19999694824219,85.13265228271484,3588500
2020-08-11,87.55000305175781,88.45999908447266,86.44999694824219,87.0199966430664,85.94249725341797,5012200
2020-08-12,88.61000061035156,88.69999694824219,85.36000061035156,85.88999938964844,84.82649993896484,2169600
2020-08-13,85.25,87.05000305175781,84.26000213623047,85.5,84.4413070678711,1721100
2020-08-14,85.88999938964844,86.83999633789062,85.25,86.0,84.93513488769531,1899400
2020-08-17,86.06999969482422,86.19999694824219,84.19999694824219,84.9800033569336,83.92777252197266,2360900
2020-08-18,85.01000213623047,85.22000122070312,83.36000061035156,84.06999969482422,83.0290298461914,1806600
2020-08-19,84.5999984741211,85.4000015258789,83.87999725341797,84.48999786376953,83.44380950927734,2010600
2020-08-20,83.47000122070312,85.70999908447266,83.12000274658203,85.0999984741211,84.04627227783203,2274300
2020-08-21,85.5,87.44000244140625,85.16000366210938,87.3499984741211,86.26841735839844,2318500
2020-08-24,87.8499984741211,89.20999908447266,86.80000305175781,88.4000015258789,87.305419921875,2468500
2020-08-25,89.72000122070312,90.61000061035156,88.2699966430664,88.44000244140625,87.34492492675781,2053300
2020-08-26,88.20999908447266,88.20999908447266,86.69999694824219,86.80000305175781,85.72521209716797,2210300
2020-08-27,87.66000366210938,89.29000091552734,87.58999633789062,88.80000305175781,87.7004623413086,3372800
2020-08-28,89.20999908447266,92.05999755859375,89.11000061035156,91.7300033569336,90.59417724609375,4251500
2020-08-31,91.61000061035156,91.69000244140625,89.4800033569336,90.36000061035156,89.24114227294922,3461700
2020-09-01,89.5199966430664,92.16000366210938,89.01000213623047,91.70999908447266,90.57442474365234,1712600
2020-09-02,91.88999938964844,91.97000122070312,90.37999725341797,91.33999633789062,90.20899963378906,3952700
2020-09-03,91.93000030517578,93.8499984741211,90.30999755859375,91.30000305175781,90.16950988769531,2541000
2020-09-04,92.68000030517578,93.38999938964844,90.75,90.94000244140625,89.81395721435547,3775700
2020-09-08,90.12000274658203,93.41999816894531,89.68000030517578,91.9000015258789,90.76209259033203,2781300
2020-09-09,91.69999694824219,91.87999725341797,90.12999725341797,90.38999938964844,89.27076721191406,2237900
2020-09-10,90.9000015258789,93.13999938964844,89.2699966430664,89.36000061035156,88.2535171508789,1774100
2020-09-11,89.61000061035156,89.63999938964844,86.20999908447266,87.37000274658203,86.28816986083984,1974200
2020-09-14,88.18000030517578,92.56999969482422,88.18000030517578,92.30999755859375,91.16700744628906,2139200
2020-09-15,92.44999694824219,93.77999877929688,91.79000091552734,91.94000244140625,90.80158233642578,1945300
2020-09-16,92.45999908447266,95.08000183105469,91.63999938964844,94.02999877929688,92.86569213867188,3831400
2020-09-17,92.68000030517578,93.0999984741211,90.62000274658203,91.16999816894531,90.0411148071289,3427500
2020-09-18,90.33999633789062,91.33999633789062,89.2699966430664,89.63999938964844,88.5300521850586,5451500
2020-09-21,87.19999694824219,87.30000305175781,83.5199966430664,85.4800033569336,84.42157745361328,5031400
2020-09-22,85.06999969482422,85.83000183105469,83.94999694824219,85.23999786376953,84.18453979492188,3816000
2020-09-23,85.69000244140625,87.33000183105469,83.68000030517578,83.86000061035156,82.82161712646484,2540900
2020-09-24,83.37000274658203,84.75,81.4800033569336,83.06999969482422,82.04139709472656,5307100
2020-09-25,83.05999755859375,86.05999755859375,82.83000183105469,85.93000030517578,84.86599731445312,3255600
2020-09-28,87.81999969482422,89.44000244140625,86.80000305175781,89.05999755859375,87.95723724365234,2289100
2020-09-29,88.9000015258789,88.9800033569336,86.43000030517578,86.5999984741211,85.5276870727539,2977600
2020-09-30,87.54000091552734,88.87999725341797,85.16999816894531,85.31999969482422,84.26353454589844,3127500
2020-10-01,85.91999816894531,87.23999786376953,85.55000305175781,87.22000122070312,86.14002990722656,1779400
2020-10-02,84.91000366210938,88.0199966430664,84.61000061035156,87.95999908447266,86.87086486816406,1644000
2020-10-05,88.44999694824219,90.01000213623047,87.86000061035156,89.30000305175781,88.19427490234375,1342600
2020-10-06,90.27999877929688,92.38999938964844,89.37999725341797,89.5999984741211,88.49055480957031,2128000
2020-10-07,90.41000366210938,92.1500015258789,90.41000366210938,91.72000122070312,90.58430480957031,2108500
2020-10-08,92.27999877929688,92.93000030517578,91.13999938964844,92.54000091552734,91.39414978027344,2202500
2020-10-09,93.0,94.0999984741211,91.26000213623047,91.37000274658203,90.23863983154297,1654800
2020-10-12,91.44000244140625,91.77999877929688,90.38999938964844,91.3499984741211,90.21887969970703,1411700
2020-10-13,90.80000305175781,91.30000305175781,88.19000244140625,88.63999938964844,87.54244232177734,2085700
2020-10-14,89.0,90.2300033569336,87.80000305175781,88.30000305175781,87.20664978027344,2230200
2020-10-15,87.36000061035156,88.69999694824219,86.41999816894531,88.68000030517578,87.5819320678711,1330100
2020-10-16,88.87999725341797,90.0999984741211,88.5199966430664,89.5,88.39177703857422,1901800
2020-10-19,89.6500015258789,90.83999633789062,86.97000122070312,87.55000305175781,86.46593475341797,1557500
2020-10-20,88.52999877929688,90.47000122070312,87.7699966430664,89.56999969482422,88.46092987060547,2279200
2020-10-21,89.33000183105469,89.62999725341797,88.19999694824219,88.97000122070312,87.86835479736328,3418900
2020-10-22,90.20999908447266,94.43000030517578,89.70999908447266,94.38999938964844,93.22122192382812,4377300
2020-10-23,94.80000305175781,95.66999816894531,94.16000366210938,94.61000061035156,93.4384994506836,2407400
2020-10-26,92.91999816894531,93.0,88.47000122070312,90.37999725341797,89.2608871459961,2002800
2020-10-27,90.25,90.45999908447266,87.47000122070312,87.66999816894531,86.5844497680664,1667000
2020-10-28,85.9800033569336,86.6500015258789,83.83999633789062,84.0199966430664,82.97964477539062,2279500
2020-10-29,84.0199966430664,87.44999694824219,83.62000274658203,86.51000213623047,85.43881225585938,2546300
2020-10-30,85.76000213623047,88.08000183105469,84.77999877929688,87.80999755859375,86.72270202636719,2336000
2020-11-02,88.0,88.51000213623047,86.5199966430664,88.0,86.9103775024414,2352800
2020-11-03,88.75,91.94999694824219,88.75,90.6500015258789,89.52755737304688,3040800
2020-11-04,91.2699966430664,96.62000274658203,90.58000183105469,93.08999633789062,91.93733215332031,2985200
2020-11-05,93.33000183105469,96.08000183105469,93.06999969482422,94.08000183105469,92.91508483886719,2397600
2020-11-06,93.6500015258789,95.05999755859375,92.27999877929688,92.83999633789062,91.69043731689453,2858900
2020-11-09,112.38999938964844,116.7300033569336,102.5999984741211,104.19000244140625,102.89990234375,9584600
2020-11-10,105.0,106.44999694824219,102.73999786376953,104.23999786376953,102.94927215576172,4420000
2020-11-11,104.6500015258789,104.76000213623047,101.44999694824219,103.75,102.46533203125,3696100
2020-11-12,102.33000183105469,103.2699966430664,100.83000183105469,102.05000305175781,100.7863998413086,2702600
2020-11-13,102.91000366210938,105.91999816894531,102.6500015258789,105.80000305175781,104.48995208740234,2637000
2020-11-16,109.47000122070312,109.70999908447266,106.26000213623047,106.58000183105469,105.26029205322266,4475400
2020-11-17,104.55999755859375,105.20999908447266,102.54000091552734,103.33999633789062,102.0604019165039,2732800
2020-11-18,103.37000274658203,105.62999725341797,102.9000015258789,103.3499984741211,102.07029724121094,1901600
2020-11-19,102.33000183105469,103.58000183105469,102.01000213623047,102.80000305175781,101.52710723876953,3284000
2020-11-20,102.8499984741211,103.37000274658203,101.44999694824219,101.76000213623047,100.4999771118164,2302700
2020-11-23,102.88999938964844,105.05000305175781,102.41000366210938,105.05000305175781,103.7492446899414,3428200
2020-11-24,107.97000122070312,109.62000274658203,107.02999877929688,108.94000244140625,107.59107971191406,2827100
2020-11-25,108.0,108.1500015258789,106.22000122070312,106.30000305175781,104.98377227783203,1847300
2020-11-27,106.62000274658203,107.0,104.16999816894531,104.41000366210938,103.11717987060547,1008700
2020-11-30,104.04000091552734,104.27999877929688,101.7699966430664,103.62999725341797,102.34683227539062,2952700
2020-12-01,105.26000213623047,105.63999938964844,103.87000274658203,104.83999633789062,103.54183959960938,1946700
2020-12-02,104.30000305175781,107.19000244140625,103.80000305175781,106.75,105.4281997680664,2069100
2020-12-03,107.12999725341797,111.54000091552734,107.12999725341797,109.16000366210938,107.8083724975586,3119200
2020-12-04,109.87000274658203,111.23999786376953,108.62999725341797,110.8499984741211,109.47743225097656,1261700
2020-12-07,110.27999877929688,110.41000366210938,108.33000183105469,109.83000183105469,108.47005462646484,1622600
2020-12-08,108.63999938964844,110.76000213623047,108.61000061035156,109.05000305175781,107.69971466064453,1838500
2020-12-09,109.5,109.95999908447266,105.69999694824219,106.69999694824219,105.37882232666016,2165100
2020-12-10,106.25,107.8499984741211,105.19999694824219,107.36000061035156,106.03064727783203,2360100
